corpus,file,dyad,index,speaker,start,stop,text,theme,theme_role,theme_index
cheese,Cheese-FB_CB,FBCB,169,FB,339.62,340.68492,à une petite chambre,nostalgie ancienne maison,g,35.0
cheese,Cheese-FB_CB,FBCB,170,CB,340.92,341.34492,ouais,nostalgie ancienne maison,f,36.0
cheese,Cheese-FB_CB,FBCB,171,FB,341.68,342.90492,ça fait euh ça fait quelque chose,nostalgie ancienne maison,g,37.0
cheese,Cheese-FB_CB,FBCB,172,CB,342.9,345.25494,et puis passer à de plein de gens à personne euh,nostalgie ancienne maison,f,38.0
cheese,Cheese-FB_CB,FBCB,173,FB,344.88,350.75984,ah personne mais c'est pour ça en fait que je rentre parfois chez moi pour euh pour manger en pour manger en famille tout ça parce ce que ça me manque,nostalgie ancienne maison,g,39.0
cheese,Cheese-FB_CB,FBCB,174,CB,351.14,351.35993,hm,nostalgie ancienne maison,f,40.0
cheese,Cheese-FB_CB,FBCB,175,CB,351.94,352.50492,tu m'étonnes,nostalgie ancienne maison,f,41.0
cheese,Cheese-FB_CB,FBCB,176,FB,353.66,354.19993,donc ouais,nostalgie ancienne maison,g,42.0
cheese,Cheese-FB_CB,FBCB,177,CB,354.66,358.10995,tu dois déprimer maman vous me manquez,nostalgie ancienne maison,f,43.0
cheese,Cheese-FB_CB,FBCB,178,FB,358.36,358.66492,ouais,nostalgie ancienne maison,g,44.0
cheese,Cheese-FB_CB,FBCB,179,FB,359.44,362.46492,quoique mes parents sont pas souvent là c'est plus avec mes frères et soeurs en fait,nostalgie ancienne maison,g,45.0
cheese,Cheese-FB_CB,FBCB,180,CB,362.42,362.67494,ouais,nostalgie ancienne maison,f,46.0
cheese,Cheese-FB_CB,FBCB,181,CB,363.0,364.17494,il y en a encore beaucoup qui vivent chez toi,transition,,0.0
cheese,Cheese-FB_CB,FBCB,182,FB,363.02,363.43993,vu qu'ils,transition,,1.0
cheese,Cheese-FB_CB,FBCB,183,FB,364.58,366.64995,euh ben il y a ma soeur qui,transition,,2.0
cheese,Cheese-FB_CB,FBCB,184,FB,367.54,370.44991,qui étudie à marseille mais comme elle aimait pas non plus être seule,transition,,3.0
cheese,Cheese-FB_CB,FBCB,185,FB,370.96,372.47993,elle euh elle fait les aller retours,transition,,4.0
cheese,Cheese-FB_CB,FBCB,186,CB,372.2,372.68478,elle rentre,transition,,5.0
cheese,Cheese-FB_CB,FBCB,187,FB,373.36,374.94986,et euh j'ai,la famille de FB,g,0.0
cheese,Cheese-FB_CB,FBCB,188,FB,375.28,376.32488,j'ai par contre j'ai mon frère,la famille de FB,g,1.0
cheese,Cheese-FB_CB,FBCB,189,FB,376.98,377.51494,qui,la famille de FB,g,2.0
cheese,Cheese-FB_CB,FBCB,190,FB,377.78,380.48492,qui habite à la maison pour euh parce que mes parents ils sont jamais là donc euh,la famille de FB,g,3.0
cheese,Cheese-FB_CB,FBCB,191,FB,380.82,381.29993,du coup euh,la famille de FB,g,4.0
cheese,Cheese-FB_CB,FBCB,192,FB,381.58,382.38492,il garde la maison,la famille de FB,g,5.0
cheese,Cheese-FB_CB,FBCB,193,FB,382.68,383.96995,donc lui sa femme et son gosse,la famille de FB,g,6.0
cheese,Cheese-FB_CB,FBCB,194,CB,384.48,385.33993,mais tes parents ils sont où,la famille de FB,f,7.0
cheese,Cheese-FB_CB,FBCB,195,FB,384.58,384.89993,enfin,la famille de FB,g,8.0
cheese,Cheese-FB_CB,FBCB,196,FB,386.18,388.76492,ouais en fait mes parents ils font souvent l'aller retour entre le maroc et euh,la famille de FB,g,9.0
cheese,Cheese-FB_CB,FBCB,197,FB,389.38,389.96492,et la france,la famille de FB,g,10.0
cheese,Cheese-FB_CB,FBCB,198,FB,390.22,391.61993,enfin comme mon père il est retraité,la famille de FB,g,11.0
cheese,Cheese-FB_CB,FBCB,199,CB,390.26,392.79494,d'accord en fait c'est la maison des enfants plus que,la famille de FB,f,12.0
cheese,Cheese-FB_CB,FBCB,200,FB,392.68,393.22995,ouais voilà,la famille de FB,g,13.0
cheese,Cheese-FB_CB,FBCB,201,FB,394.08,396.07993,c'est ouais vraiment famille là ouais c'est ça,la famille de FB,g,14.0
cheese,Cheese-FB_CB,FBCB,202,CB,396.3,397.64995,c'est là où vous vous retrouvez tous,la famille de FB,f,15.0
cheese,Cheese-FB_CB,FBCB,203,FB,396.7,398.61494,c'est que tout le monde rentre sort euh enfin,la famille de FB,g,16.0
cheese,Cheese-FB_CB,FBCB,204,CB,398.88,399.41494,c'est génial,la famille de FB,f,17.0
cheese,Cheese-FB_CB,FBCB,205,FB,399.88,401.83494,et du coup comme mes parents ils sont souvent au maroc,la famille de FB,g,18.0
cheese,Cheese-FB_CB,FBCB,206,FB,402.92,406.08995,parce que ils ont pris leur retraite et voilà hop maroc et donc euh,la famille de FB,g,19.0
cheese,Cheese-FB_CB,FBCB,207,FB,406.4,407.27993,du coup ils sont pas souvent là,la famille de FB,g,20.0
cheese,Cheese-FB_CB,FBCB,208,CB,407.54,410.75993,et ils font quoi en fait ils partent euh longtemps là bas et ils reviennent ils,la famille de FB,f,21.0
cheese,Cheese-FB_CB,FBCB,209,FB,410.84,411.20991,c'est ça,la famille de FB,g,22.0
cheese,Cheese-FB_CB,FBCB,210,FB,411.74,413.74492,euh ben là ils étaient partis pour six mois,la famille de FB,g,23.0
cheese,Cheese-FB_CB,FBCB,211,FB,414.52,416.63494,et c'est ils sont revenus genre euh trois semaines,la famille de FB,g,24.0
cheese,Cheese-FB_CB,FBCB,212,FB,416.92,417.50995,et ils sont repartis,la famille de FB,g,25.0
cheese,Cheese-FB_CB,FBCB,213,FB,418.44,419.83494,et là ils vont revenir dans,la famille de FB,g,26.0
cheese,Cheese-FB_CB,FBCB,214,FB,420.0,420.81494,en janvier je crois,la famille de FB,g,27.0
cheese,Cheese-FB_CB,FBCB,215,CB,420.21612,420.69494,d'accord,la famille de FB,f,28.0
cheese,Cheese-FB_CB,FBCB,216,FB,421.6,422.70492,parce que,la famille de FB,g,29.0
cheese,Cheese-FB_CB,FBCB,217,FB,423.34,425.67494,comme il y a ma belle soeur qui va accoucher en janvier,la famille de FB,g,30.0
cheese,Cheese-FB_CB,FBCB,218,FB,425.94,426.16492,enfin,la famille de FB,g,31.0
cheese,Cheese-FB_CB,FBCB,219,FB,426.58,427.09494,fin janvier,la famille de FB,g,32.0
cheese,Cheese-FB_CB,FBCB,220,FB,427.84,428.73993,ben,la famille de FB,g,33.0
cheese,Cheese-FB_CB,FBCB,221,FB,429.2,430.25494,ils vont rentrer pour euh,la famille de FB,g,34.0
cheese,Cheese-FB_CB,FBCB,222,FB,430.46,432.14488,ben pour le bébé quoi,la famille de FB,g,35.0
cheese,Cheese-FB_CB,FBCB,223,CB,432.22,434.33494,c'était c'est ton combientième euh,transition,,0.0
cheese,Cheese-FB_CB,FBCB,224,FB,434.62,435.15494,ça fait l,transition,,1.0
cheese,Cheese-FB_CB,FBCB,225,CB,434.8,435.50478,neveu nièce,transition,,2.0
cheese,Cheese-FB_CB,FBCB,226,FB,435.56,436.98995,je crois que ça va faire le seizième,transition,,3.0
cheese,Cheese-FB_CB,FBCB,227,CB,437.28,437.53494,ah la vache,transition,,4.0
cheese,Cheese-FB_CB,FBCB,228,FB,438.6,439.92492,le bon c'est une fille c'est cool,les neveux de FB,g,0.0
cheese,Cheese-FB_CB,FBCB,229,CB,440.82,441.10492,ouais,les neveux de FB,f,1.0
cheese,Cheese-FB_CB,FBCB,230,FB,441.04,442.32995,parce qu'il y a pas beaucoup de filles il y a plus de garçons,les neveux de FB,g,2.0
cheese,Cheese-FB_CB,FBCB,231,FB,443.6,445.18995,je crois qu'il y a ben il y a cinq filles et,les neveux de FB,g,3.0
cheese,Cheese-FB_CB,FBCB,232,FB,445.56,446.59244,ben dix garçons du coup,les neveux de FB,g,4.0
cheese,Cheese-FB_CB,FBCB,233,CB,447.54,448.41494,dix garçons,les neveux de FB,f,5.0
cheese,Cheese-FB_CB,FBCB,234,FB,448.26,449.39993,dix garçons et cinq filles,les neveux de FB,g,6.0
cheese,Cheese-FB_CB,FBCB,235,FB,449.78,451.21993,donc là ça va faire euh la sixième fille,les neveux de FB,g,7.0
cheese,Cheese-FB_CB,FBCB,236,CB,449.98713,450.7866,putain,les neveux de FB,f,8.0
cheese,Cheese-FB_CB,FBCB,237,CB,451.9,455.39494,quand ils doivent se retrouver entre cousins les pauvres filles elles doivent mourir,les neveux de FB,f,9.0
cheese,Cheese-FB_CB,FBCB,238,FB,453.7,454.21993,ah non mais c'est,les neveux de FB,g,10.0
cheese,Cheese-FB_CB,FBCB,239,FB,454.68,455.71494,oh là là là,les neveux de FB,g,11.0
cheese,Cheese-FB_CB,FBCB,240,FB,455.92,456.86995,non mais c'est encore que,les neveux de FB,g,12.0
cheese,Cheese-FB_CB,FBCB,241,FB,457.94,459.56492,euh il y a,les neveux de FB,g,13.0
cheese,Cheese-FB_CB,FBCB,242,FB,461.08,461.70492,encore que hein,les neveux de FB,g,14.0
cheese,Cheese-FB_CB,FBCB,243,FB,461.88,465.95993,la la chef c'est c'est la c'est la plus grande es filles ouais,les neveux de FB,g,15.0
cheese,Cheese-FB_CB,FBCB,244,CB,463.26,463.70492,c'est une fille,les neveux de FB,f,16.0
cheese,Cheese-FB_CB,FBCB,245,CB,464.62,464.99993,ah oauis,les neveux de FB,f,17.0
cheese,Cheese-FB_CB,FBCB,246,FB,466.84,467.81494,c'est elle qui mène le troupeau,les neveux de FB,g,18.0
cheese,Cheese-FB_CB,FBCB,247,FB,468.88,469.42991,ouais du coup ouais,les neveux de FB,g,19.0
cheese,Cheese-FB_CB,FBCB,248,FB,471.14,472.02492,du coup tu as pas de neveu toi,transition,,0.0
cheese,Cheese-FB_CB,FBCB,249,CB,472.48,475.61494,non on n'a encore pas fait de petits enfants à mes parents,transition,,1.0
cheese,Cheese-FB_CB,FBCB,250,CB,475.9,477.27494,ma mère elle est dégoutée,,,0.0
cheese,Cheese-FB_CB,FBCB,251,CB,477.44,481.84995,elle est là je serai jamais grand mère je serai jamais grand mère ma soeur c'est sûr elle en veut pas,les neveux de CB,g,0.0
cheese,Cheese-FB_CB,FBCB,252,FB,479.98,480.96497,la pauvre,les neveux de CB,f,1.0
cheese,Cheese-FB_CB,FBCB,253,FB,482.48,482.69494,ouais,les neveux de CB,f,2.0
cheese,Cheese-FB_CB,FBCB,254,CB,482.8,485.59494,elle a toujours dit qu'elle en voulait pas bon en plus elle a pas une vie euh,les neveux de CB,g,3.0
cheese,Cheese-FB_CB,FBCB,255,CB,486.52,487.27989,qui euh,les neveux de CB,g,4.0
cheese,Cheese-FB_CB,FBCB,256,CB,487.84,489.44492,tu vois elle est partie en nouvelle calédonie,les neveux de CB,g,5.0
cheese,Cheese-FB_CB,FBCB,257,CB,489.9,491.95494,et c'est là bas d'ailleurs qu'elle se elle s'est vue qu'elle,les neveux de CB,g,6.0
cheese,Cheese-FB_CB,FBCB,258,CB,492.26,493.68995,enfin qu'elle a vu qu'elle en voudrait pas,les neveux de CB,g,7.0
cheese,Cheese-FB_CB,FBCB,259,FB,494.8,495.30991,oh c'est dingue,les neveux de CB,f,8.0
cheese,Cheese-FB_CB,FBCB,260,CB,495.68,496.41494,et euh,les neveux de CB,g,9.0
cheese,Cheese-FB_CB,FBCB,261,FB,495.88,498.56492,donc euh voyage en fait enfin plutôt bien voyagé,les neveux de CB,f,10.0
cheese,Cheese-FB_CB,FBCB,262,CB,497.7,501.62492,ouais voilà puis là tu vois bon là pour l'instant elle est euh contractuelle euh,les neveux de CB,g,11.0
cheese,Cheese-FB_CB,FBCB,263,CB,502.62,503.70492,elle est prof de,les neveux de CB,g,12.0
cheese,Cheese-FB_CB,FBCB,264,CB,504.1,504.71993,sms,les neveux de CB,g,13.0
cheese,Cheese-FB_CB,FBCB,265,CB,504.9,505.95993,sciences médico sociales,les neveux de CB,g,14.0
cheese,Cheese-FB_CB,FBCB,266,FB,506.36,506.81494,ah ouais,les neveux de CB,f,15.0
cheese,Cheese-FB_CB,FBCB,267,CB,506.84,507.75993,dans uyn lycée pro,les neveux de CB,g,16.0
cheese,Cheese-FB_CB,FBCB,268,FB,507.18,507.78995,dans un lycée,les neveux de CB,f,17.0
cheese,Cheese-FB_CB,FBCB,269,CB,508.94,510.08982,et euh,les neveux de CB,g,18.0
cheese,Cheese-FB_CB,FBCB,270,CB,510.42,513.77494,mais voilà pareil elle veut pas se s'attacher un fil à la patte euh,les neveux de CB,g,19.0
cheese,Cheese-FB_CB,FBCB,271,FB,515.18,515.45993,ouais,les neveux de CB,f,20.0
cheese,Cheese-FB_CB,FBCB,272,CB,516.06,522.57993,moi j'en sais rien moi je enfin je pense que j'en voudrai peut être un jour ce sera trop tard je n'en sais rien on verra bien c'est la vie qui décidera,les neveux de CB,g,21.0
cheese,Cheese-FB_CB,FBCB,273,FB,522.1,522.74492,il y a l'adoption hein,les neveux de CB,f,22.0
cheese,Cheese-FB_CB,FBCB,274,CB,523.28,525.40995,ouais voilà mais c'est la vie qui décidera on verra bien,les neveux de CB,g,23.0
cheese,Cheese-FB_CB,FBCB,275,CB,526.44,527.26497,et euh,les neveux de CB,g,24.0
cheese,Cheese-FB_CB,FBCB,276,CB,527.46,529.89989,et mon frère euh ben mon frère peut être p,les neveux de CB,g,25.0
cheese,Cheese-FB_CB,FBCB,277,CB,530.32,533.33993,peut être que ça viendra plus de lui mais là en ce moment il a une vie tellement euh,les neveux de CB,g,26.0
cheese,Cheese-FB_CB,FBCB,278,FB,534.02,534.54995,trépidante,les neveux de CB,f,27.0
cheese,Cheese-FB_CB,FBCB,279,CB,534.98,536.31494,ouais c'est ça il est jamais là,les neveux de CB,g,28.0
cheese,Cheese-FB_CB,FBCB,280,CB,536.82,538.34492,on se demande quand est ce qu'il va se trouver une meuf,les neveux de CB,g,29.0
cheese,Cheese-FB_CB,FBCB,281,CB,540.2,541.71494,donc voilà ma mère elle est un peu désespérée,les neveux de CB,g,30.0
cheese,Cheese-FB_CB,FBCB,282,FB,542.07045,542.79979,oh la pauvre,les neveux de CB,f,31.0
cheese,Cheese-FB_CB,FBCB,283,CB,543.52,545.15993,c'est pas grave tu lui en donnera je lui dirai tiens,les neveux de CB,g,32.0
cheese,Cheese-FB_CB,FBCB,284,FB,543.54,544.44492,ah ben du coup euh,les neveux de CB,f,33.0
cheese,Cheese-FB_CB,FBCB,285,CB,545.66,546.93993,j'ai une copine,les neveux de CB,g,34.0
cheese,Cheese-FB_CB,FBCB,286,FB,547.38,549.11494,elle a plein de neveux euh allez,les neveux de CB,f,35.0
cheese,Cheese-FB_CB,FBCB,287,CB,547.82,548.84492,c'est bon,les neveux de CB,g,36.0
cheese,Cheese-FB_CB,FBCB,288,CB,549.14,551.17494,ses parents ils ont seize petits enfants tiens,les neveux de CB,g,37.0
cheese,Cheese-FB_CB,FBCB,289,CB,551.36,552.05494,prends en deux,les neveux de CB,g,38.0
cheese,Cheese-FB_CB,FBCB,290,FB,553.4,554.34492,ouais s'il était que deux,les neveux de CB,f,39.0
cheese,Cheese-FB_CB,FBCB,291,CB,554.62,554.83993,hein,les neveux de CB,g,40.0
cheese,Cheese-FB_CB,FBCB,292,FB,555.8,556.38995,sil y en avait que deux,les neveux de CB,f,41.0
cheese,Cheese-FB_CB,FBCB,293,CB,556.66,561.73494,ouais elle en prend deux tu nous donnes les pires comme ça comme ça en plus elle arrête de nous saouler pour qu'on lui fasse des petits,les neveux de CB,g,42.0
cheese,Cheese-FB_CB,FBCB,294,FB,557.36,558.58995,ouais là tu peux en prendre un peu plus,les neveux de CB,f,43.0
cheese,Cheese-FB_CB,FBCB,295,CB,561.98,562.72492,enfants tu sais,les neveux de CB,g,44.0
cheese,Cheese-FB_CB,FBCB,296,CB,564.46,565.31494,ouais non c'est euh,les neveux de CB,g,45.0
cheese,Cheese-FB_CB,FBCB,297,FB,566.24,566.7749,ah non mais,les neveux de CB,f,46.0
cheese,Cheese-FB_CB,FBCB,298,CB,566.72,567.33993,non,les neveux de CB,g,47.0
cheese,Cheese-FB_CB,FBCB,299,CB,568.6,570.6349,c'est on a tous des vies un peu,les neveux de CB,g,48.0
cheese,Cheese-FB_CB,FBCB,300,CB,571.28,572.50995,non conventionnelles on va dire,les neveux de CB,g,49.0
cheese,Cheese-FB_CB,FBCB,301,FB,574.56,578.56995,ah ben ouais ben oui vu que mes frères et soeurs ils se sont vite installés et euh,les neveux de CB,f,50.0
cheese,Cheese-FB_CB,FBCB,302,FB,579.36,581.21993,ils se sont vite vite trouvé un boulot euh,les neveux de CB,f,51.0
cheese,Cheese-FB_CB,FBCB,303,FB,582.22,583.83494,après ils se sont trouvé une meuf euh,les neveux de CB,f,52.0
cheese,Cheese-FB_CB,FBCB,304,FB,585.0,585.49494,donc voilà,les neveux de CB,f,53.0
cheese,Cheese-FB_CB,FBCB,305,CB,585.86,587.30995,mais moi c'est un peu ce que j'avais fait au départ hein,transition,,0.0
cheese,Cheese-FB_CB,FBCB,306,FB,587.72,587.97494,ouais,transition,,1.0
cheese,Cheese-FB_CB,FBCB,307,CB,588.44,588.68492,tu vois,transition,,2.0
cheese,Cheese-FB_CB,FBCB,308,FB,588.48,589.42497,mais après ça a pas fonctionné,transition,,3.0
cheese,Cheese-FB_CB,FBCB,309,CB,590.04,591.17494,non ben je pense que,transition,,4.0
cheese,Cheese-FB_CB,FBCB,310,FB,590.5,591.00492,pas vraiment,transition,,5.0
cheese,Cheese-FB_CB,FBCB,311,CB,591.34,594.49993,qu'on était pas prêt pour en avoir et tout puis après euh lui il en a deux maintenant,l'ancienne vie maritale de CB,g,0.0
cheese,Cheese-FB_CB,FBCB,312,FB,595.46,595.82995,ah ouais,l'ancienne vie maritale de CB,f,1.0
cheese,Cheese-FB_CB,FBCB,313,CB,595.96,596.17494,ouais,l'ancienne vie maritale de CB,g,2.0
cheese,Cheese-FB_CB,FBCB,314,CB,596.82,598.36492,et pourtant c'était lui qui était le moins prêt,l'ancienne vie maritale de CB,g,3.0
cheese,Cheese-FB_CB,FBCB,315,CB,598.68,600.03494,et en fait je m'aperçois que,l'ancienne vie maritale de CB,g,4.0
cheese,Cheese-FB_CB,FBCB,316,CB,600.98,601.43993,tant mieux,l'ancienne vie maritale de CB,g,5.0
cheese,Cheese-FB_CB,FBCB,317,CB,601.66,604.42497,et que du coup j'étais quand même pas prête quoi,l'ancienne vie maritale de CB,g,6.0
cheese,Cheese-FB_CB,FBCB,318,FB,605.62,606.84492,et ouais du coup si tu avais un gosse,transition,,0.0
cheese,Cheese-FB_CB,FBCB,319,CB,607.54,609.36991,ah je j'aurais pas fait tout ce que,transition,,1.0
cheese,Cheese-FB_CB,FBCB,320,FB,609.62,610.60991,là tu aurais pas tu aurais,transition,,2.0
cheese,Cheese-FB_CB,FBCB,321,CB,609.66,612.09494,j'ai autant ça me dérange pas maintenant d'en faire un maintenant que je suis lancée,,,0.0
cheese,Cheese-FB_CB,FBCB,322,CB,612.5,615.27494,même d'en faire un pendant mon master ou pendant ma thèse tu vois,experience de pensées : avoir des enfants en reprise d'études ou en thèse,g,0.0
cheese,Cheese-FB_CB,FBCB,323,FB,615.4,616.53993,ouais parce que tu pourras,experience de pensées : avoir des enfants en reprise d'études ou en thèse,f,1.0
cheese,Cheese-FB_CB,FBCB,324,CB,616.72,619.50492,parce que déjà je suis lancée mon cerveau ça y est il s'est remis en,experience de pensées : avoir des enfants en reprise d'études ou en thèse,g,2.0
cheese,Cheese-FB_CB,FBCB,325,CB,620.26,621.51494,en mode neurones connectés,experience de pensées : avoir des enfants en reprise d'études ou en thèse,g,3.0
cheese,Cheese-FB_CB,FBCB,326,CB,622.04,622.79481,mais,experience de pensées : avoir des enfants en reprise d'études ou en thèse,g,4.0
cheese,Cheese-FB_CB,FBCB,327,CB,623.92,625.38492,mais si j'en avais eu un,experience de pensées : avoir des enfants en reprise d'études ou en thèse,g,5.0
cheese,Cheese-FB_CB,FBCB,328,CB,626.16,628.92492,euh je pense que ouais j'aurais pas pris les mêmes décisions hein,experience de pensées : avoir des enfants en reprise d'études ou en thèse,g,6.0
cheese,Cheese-FB_CB,FBCB,329,CB,630.0,630.99993,j'aurais peut être pas repris,experience de pensées : avoir des enfants en reprise d'études ou en thèse,g,7.0
cheese,Cheese-FB_CB,FBCB,330,FB,630.06,631.59993,ouais de reprendre les cours,experience de pensées : avoir des enfants en reprise d'études ou en thèse,f,8.0
cheese,Cheese-FB_CB,FBCB,331,CB,632.04,632.43494,c'est ça,experience de pensées : avoir des enfants en reprise d'études ou en thèse,g,9.0
cheese,Cheese-FB_CB,FBCB,332,FB,632.62,633.45494,c'est compliqué,experience de pensées : avoir des enfants en reprise d'études ou en thèse,f,10.0
cheese,Cheese-FB_CB,FBCB,333,CB,633.64,633.85494,hm,experience de pensées : avoir des enfants en reprise d'études ou en thèse,g,11.0
cheese,Cheese-FB_CB,FBCB,334,FB,634.64,635.29993,encore que,experience de pensées : avoir des enfants en reprise d'études ou en thèse,f,12.0
cheese,Cheese-FB_CB,FBCB,335,FB,636.22,636.78995,en thèse,experience de pensées : avoir des enfants en reprise d'études ou en thèse,f,13.0
cheese,Cheese-FB_CB,FBCB,336,FB,637.44,638.30995,je pense ça va,experience de pensées : avoir des enfants en reprise d'études ou en thèse,f,14.0
cheese,Cheese-FB_CB,FBCB,337,FB,638.76,639.29993,parce que c'est,experience de pensées : avoir des enfants en reprise d'études ou en thèse,f,15.0
cheese,Cheese-FB_CB,FBCB,338,FB,639.52,640.43494,tu suis pas des cours,experience de pensées : avoir des enfants en reprise d'études ou en thèse,f,16.0
cheese,Cheese-FB_CB,FBCB,339,FB,641.1,642.19494,c'est plus euh,experience de pensées : avoir des enfants en reprise d'études ou en thèse,f,17.0
cheese,Cheese-FB_CB,FBCB,340,CB,641.14,642.72492,oui c'set un peu différent euh,experience de pensées : avoir des enfants en reprise d'études ou en thèse,g,18.0
cheese,Cheese-FB_CB,FBCB,341,FB,642.91678,644.54492,tu te concentres sur ton ton,experience de pensées : avoir des enfants en reprise d'études ou en thèse,f,19.0
cheese,Cheese-FB_CB,FBCB,342,FB,644.92,646.15494,ta r-tes recherches et,experience de pensées : avoir des enfants en reprise d'études ou en thèse,f,20.0
cheese,Cheese-FB_CB,FBCB,343,CB,646.5,649.53993,ouais mais après le soir quand tu es là enfin je veux dire tu as une vie de famille quoi,experience de pensées : avoir des enfants en reprise d'études ou en thèse,g,21.0
cheese,Cheese-FB_CB,FBCB,344,FB,649.82,650.06492,ouais,experience de pensées : avoir des enfants en reprise d'études ou en thèse,f,22.0
cheese,Cheese-FB_CB,FBCB,345,CB,650.74,650.93494,tu vois,experience de pensées : avoir des enfants en reprise d'études ou en thèse,g,23.0
cheese,Cheese-FB_CB,FBCB,346,CB,652.44,653.15494,tu es pas,experience de pensées : avoir des enfants en reprise d'études ou en thèse,g,24.0
cheese,Cheese-FB_CB,FBCB,347,CB,653.4,657.03993,ça doit être un peu différent mais bon je me sens plus maintenant capable d'assumer ça,experience de pensées : avoir des enfants en reprise d'études ou en thèse,g,25.0
