corpus,file,dyad,index,speaker,start,stop,text,theme,theme_role,theme_index,has_theme
cheese,Cheese-AC_MZ,ACMZ,30,MZ,94.0,98.62991,je suis un ingénieur je n'ai pas le temps pour une petite copine mais une grenouille qui parle ça c'est cool,frog joke MZ,g,15.0,True
cheese,Cheese-AC_MZ,ACMZ,31,MZ,104.32,107.12492,je suis pas sûre que tous les ingénieurs auraient fait ça mais bon,commentaires sur la tâche de lecture,g,0.0,True
cheese,Cheese-AC_MZ,ACMZ,32,AC,107.18,112.45494,pas les ingénieurs que je connais,commentaires sur la tâche de lecture,f,1.0,True
cheese,Cheese-AC_MZ,ACMZ,33,MZ,115.82,116.90492,ok,commentaires sur la tâche de lecture,g,2.0,True
cheese,Cheese-AC_MZ,ACMZ,34,AC,118.0,129.02492,moi je veux savoir où est-ce qu'ils trouvent leurs histoires est-ce qu'ils font des réunions genre alors des histoires avec un âne et une grenouille qui parle,commentaires sur la tâche de lecture,f,3.0,True
cheese,Cheese-AC_MZ,ACMZ,35,MZ,128.72,131.15993,ben il en faut hein du temps pour trouver ça,commentaires sur la tâche de lecture,g,4.0,True
cheese,Cheese-AC_MZ,ACMZ,36,MZ,132.5,133.08995,aie aie aie,commentaires sur la tâche de lecture,g,5.0,True
cheese,Cheese-AC_MZ,ACMZ,37,AC,132.58,132.84995,oui,commentaires sur la tâche de lecture,f,6.0,True
cheese,Cheese-AC_MZ,ACMZ,38,AC,133.3,135.1349,oui oui,commentaires sur la tâche de lecture,f,7.0,True
cheese,Cheese-AC_MZ,ACMZ,39,MZ,138.98493,140.19993,je pensais pas que ce serait des blagues,commentaires sur la tâche de lecture,g,8.0,True
cheese,Cheese-AC_MZ,ACMZ,40,AC,140.78,146.42991,non moi non plus je l' à la limite du coup je m'attendais à la chèvre de monsieur seguin ouais un truc dans ce goût là,transition,,0.0,True
cheese,Cheese-AC_MZ,ACMZ,41,MZ,145.78,147.90492,tu croyais qu'ils auraient fait une préparation avant de euh,transition,,1.0,True
cheese,Cheese-AC_MZ,ACMZ,42,AC,147.4,151.91993,oui voilà et puis ça t'aurait fait peu euh running gag et tout,,,0.0,True
cheese,Cheese-AC_MZ,ACMZ,43,AC,153.16,155.76492,non je me souviens même plus de l'histoire de la chèvre de monsieur seguin mais,chèvre Mr Seguin,g,0.0,True
cheese,Cheese-AC_MZ,ACMZ,44,MZ,155.64,157.24244,oui moi non plus,chèvre Mr Seguin,f,1.0,True
cheese,Cheese-AC_MZ,ACMZ,45,AC,156.5,157.32991,moi non plus,chèvre Mr Seguin,g,2.0,True
cheese,Cheese-AC_MZ,ACMZ,46,AC,157.64,158.95993,je me rappelle avoir enfin,chèvre Mr Seguin,g,3.0,True
cheese,Cheese-AC_MZ,ACMZ,47,AC,159.28,162.0149,de la la tronche du livre de quand j'étais petite,chèvre Mr Seguin,g,4.0,True
cheese,Cheese-AC_MZ,ACMZ,48,AC,162.52,164.1198,il partait un peu en morceaux,chèvre Mr Seguin,g,5.0,True
cheese,Cheese-AC_MZ,ACMZ,49,AC,166.7,167.75993,c'est tout,chèvre Mr Seguin,g,6.0,True
cheese,Cheese-AC_MZ,ACMZ,50,MZ,167.86,170.80991,moi on m'avait forcée à le lire donc euh je crois que c'est pour ça que,chèvre Mr Seguin,f,7.0,True
cheese,Cheese-AC_MZ,ACMZ,51,AC,170.86,173.36492,ça aussi ça t'as marqué,chèvre Mr Seguin,g,8.0,True
cheese,Cheese-AC_MZ,ACMZ,52,MZ,171.34,172.10492,ça s'est passé,chèvre Mr Seguin,f,9.0,True
cheese,Cheese-AC_MZ,ACMZ,53,MZ,175.26,175.72492,enfin,chèvre Mr Seguin,f,10.0,True
cheese,Cheese-AC_MZ,ACMZ,54,AC,176.02,176.4149,ouais,chèvre Mr Seguin,g,11.0,True
cheese,Cheese-AC_MZ,ACMZ,55,MZ,177.56,178.83481,du coup c'est ça la chambre sourde,transition,,0.0,True
cheese,Cheese-AC_MZ,ACMZ,56,AC,179.54,180.10492,mais c'est,transition,,1.0,True
cheese,Cheese-AC_MZ,ACMZ,57,AC,180.34,180.76991,c'est bizarre,transition,,2.0,True
cheese,Cheese-AC_MZ,ACMZ,58,AC,182.42,183.4998,ouais euh il y en a euh,,,0.0,True
cheese,Cheese-AC_MZ,ACMZ,59,AC,184.3,185.18995,il y a une chambre sourde,la chambre sourde,g,0.0,True
cheese,Cheese-AC_MZ,ACMZ,60,AC,185.6,186.41989,je sens que,la chambre sourde,g,1.0,True
cheese,Cheese-AC_MZ,ACMZ,61,AC,186.6,187.22991,crois qu'elle est a,la chambre sourde,g,2.0,True
cheese,Cheese-AC_MZ,ACMZ,62,AC,188.3,192.40995,non je crois pas qu'elle soit à paris mais en tout cas tu peux pas y rester plus de euh je crois quinze minutes,la chambre sourde,g,3.0,True
cheese,Cheese-AC_MZ,ACMZ,63,MZ,192.58,192.86492,ouais,la chambre sourde,f,4.0,True
cheese,Cheese-AC_MZ,ACMZ,64,AC,192.96,194.58991,parce que sinon tu commences à avoir des hallucinations,la chambre sourde,g,5.0,True
cheese,Cheese-AC_MZ,ACMZ,65,MZ,195.1,195.50991,non,la chambre sourde,f,6.0,True
cheese,Cheese-AC_MZ,ACMZ,66,AC,195.52,197.72995,parce que c'est l'endroit le enfin le plus silencieux au monde,la chambre sourde,g,7.0,True
cheese,Cheese-AC_MZ,ACMZ,67,MZ,198.1,198.74478,ah,la chambre sourde,f,8.0,True
cheese,Cheese-AC_MZ,ACMZ,68,AC,198.68,202.00492,je je crois même que c'est carrément enfin les décibels sont négatifs,la chambre sourde,g,9.0,True
cheese,Cheese-AC_MZ,ACMZ,69,MZ,202.98,203.63494,ah oui carrément,la chambre sourde,f,10.0,True
cheese,Cheese-AC_MZ,ACMZ,70,AC,203.38,205.14991,parce que fait tu tu entends euh,la chambre sourde,g,11.0,True
cheese,Cheese-AC_MZ,ACMZ,71,MZ,205.62,206.22991,ouais euh,la chambre sourde,f,12.0,True
cheese,Cheese-AC_MZ,ACMZ,72,AC,206.26,207.41494,tous les bruits qui sont internes,la chambre sourde,g,13.0,True
cheese,Cheese-AC_MZ,ACMZ,73,MZ,206.58,207.37993,l'inverse du son,la chambre sourde,f,14.0,True
cheese,Cheese-AC_MZ,ACMZ,74,MZ,207.78,208.99324,ah ouais je vois,la chambre sourde,f,15.0,True
cheese,Cheese-AC_MZ,ACMZ,75,AC,209.3,212.04492,genre tu avais un type qui disait qu'il entendait euh,la chambre sourde,g,16.0,True
cheese,Cheese-AC_MZ,ACMZ,76,AC,212.74,213.88991,qui avait un,la chambre sourde,g,17.0,True
cheese,Cheese-AC_MZ,ACMZ,77,AC,214.4,216.65993,tu sais un implant cardiaque là pour faire euh,la chambre sourde,g,18.0,True
cheese,Cheese-AC_MZ,ACMZ,78,MZ,216.36,216.71993,mh mh,la chambre sourde,f,19.0,True
cheese,Cheese-AC_MZ,ACMZ,79,AC,217.1,218.82995,pour continuer à faire battre le coeur un pacemaker,la chambre sourde,g,20.0,True
cheese,Cheese-AC_MZ,ACMZ,80,MZ,218.18,218.92492,ah oui,la chambre sourde,f,21.0,True
cheese,Cheese-AC_MZ,ACMZ,81,AC,219.22,219.84995,il l'entendait,la chambre sourde,g,22.0,True
cheese,Cheese-AC_MZ,ACMZ,82,MZ,220.22,221.16492,ah ouais du coup,la chambre sourde,f,23.0,True
cheese,Cheese-AC_MZ,ACMZ,83,AC,220.92,222.76995,super troublant,la chambre sourde,g,24.0,True
cheese,Cheese-AC_MZ,ACMZ,84,MZ,221.88,223.22995,elle devait pas la supporter,la chambre sourde,f,25.0,True
cheese,Cheese-AC_MZ,ACMZ,85,AC,223.56,224.82492,mais non ça doit être insupportable,la chambre sourde,g,26.0,True
cheese,Cheese-AC_MZ,ACMZ,86,MZ,224.96,225.80488,ouais ouais ouais,la chambre sourde,f,27.0,True
cheese,Cheese-AC_MZ,ACMZ,87,MZ,226.54,226.90986,non ouais,la chambre sourde,f,28.0,True
cheese,Cheese-AC_MZ,ACMZ,88,AC,227.02,229.65494,puis tu imagines si tu as des acouphènes ça doit te rendre complètement tarré,la chambre sourde,g,29.0,True
cheese,Cheese-AC_MZ,ACMZ,89,MZ,227.24,227.54995,grave,la chambre sourde,f,30.0,True
cheese,Cheese-AC_MZ,ACMZ,90,MZ,229.22,229.57989,ah,la chambre sourde,f,31.0,True
cheese,Cheese-AC_MZ,ACMZ,91,MZ,230.92,231.56783,ouais ouais ouais,la chambre sourde,f,32.0,True
cheese,Cheese-AC_MZ,ACMZ,92,MZ,232.4,233.54478,c'est pas un endroit pour euh,la chambre sourde,f,33.0,True
cheese,Cheese-AC_MZ,ACMZ,93,MZ,234.72,237.39494,ce genre de personne moi j'avais vu un film avec euh,la chambre sourde,f,34.0,True
cheese,Cheese-AC_MZ,ACMZ,94,MZ,238.14,239.26492,une chambre sourde comme ça,la chambre sourde,f,35.0,True
cheese,Cheese-AC_MZ,ACMZ,95,MZ,239.5,241.07993,mais c'était pas utilisé à bon escient,la chambre sourde,f,36.0,True
cheese,Cheese-AC_MZ,ACMZ,96,AC,239.56,239.7549,mh,la chambre sourde,g,37.0,True
cheese,Cheese-AC_MZ,ACMZ,97,AC,241.02,247.32483,quel genre de film médhia,la chambre sourde,g,38.0,True
cheese,Cheese-AC_MZ,ACMZ,98,MZ,245.66,249.95494,non en fait ben il avait enfermé la fille dedant tout simplement hein,la chambre sourde,f,39.0,True
cheese,Cheese-AC_MZ,ACMZ,99,AC,248.58,250.07494,oui,la chambre sourde,g,40.0,True
cheese,Cheese-AC_MZ,ACMZ,100,MZ,250.36,250.86492,pour que,la chambre sourde,f,41.0,True
cheese,Cheese-AC_MZ,ACMZ,101,MZ,251.04,252.14492,pour pas qu'on puisse l'entendre,la chambre sourde,f,42.0,True
cheese,Cheese-AC_MZ,ACMZ,102,AC,252.88,254.92991,évidemment,la chambre sourde,g,43.0,True
cheese,Cheese-AC_MZ,ACMZ,103,MZ,255.34,259.40492,et du coup j'ai dit ah ouais d'accord une autre idée de la chambre sourde,la chambre sourde,f,44.0,True
cheese,Cheese-AC_MZ,ACMZ,104,MZ,259.96,262.17494,mais bon ça doit pas être tout le monde qui en a une chez soi hein,la chambre sourde,f,45.0,True
cheese,Cheese-AC_MZ,ACMZ,105,AC,262.08,262.68492,non je crois pas,la chambre sourde,g,46.0,True
cheese,Cheese-AC_MZ,ACMZ,106,AC,263.02,264.25494,ça serait bizarre,la chambre sourde,g,47.0,True
cheese,Cheese-AC_MZ,ACMZ,107,AC,265.34,268.72478,oui il y en a enfin dans pour les pour les musiciens pour euh enregistrer,la chambre sourde,g,48.0,True
cheese,Cheese-AC_MZ,ACMZ,108,MZ,269.28,269.87494,ouais ouais ouais,la chambre sourde,f,49.0,True
cheese,Cheese-AC_MZ,ACMZ,109,AC,269.96,271.03494,pour pas avoir les bruits parasites,la chambre sourde,g,50.0,True
cheese,Cheese-AC_MZ,ACMZ,110,MZ,271.7,272.00492,ça oui,la chambre sourde,f,51.0,True
cheese,Cheese-AC_MZ,ACMZ,111,MZ,272.74,274.77993,mais après il y a des niveaux non de euh,la chambre sourde,f,52.0,True
cheese,Cheese-AC_MZ,ACMZ,112,AC,274.78,274.92995,mh,la chambre sourde,g,53.0,True
cheese,Cheese-AC_MZ,ACMZ,113,AC,275.92,276.13494,oui,la chambre sourde,g,54.0,True
cheese,Cheese-AC_MZ,ACMZ,114,MZ,275.92,276.68208,de surdité,la chambre sourde,f,55.0,True
cheese,Cheese-AC_MZ,ACMZ,115,AC,277.78,280.65494,ben euh je sais pas comment on dit mais oui,la chambre sourde,g,56.0,True
cheese,Cheese-AC_MZ,ACMZ,116,MZ,279.4,280.71993,oui,la chambre sourde,f,57.0,True
cheese,Cheese-AC_MZ,ACMZ,117,AC,284.84,285.69993,moi j'aime bien,la chambre sourde,g,58.0,True
cheese,Cheese-AC_MZ,ACMZ,118,MZ,287.78,288.19494,enfin,la chambre sourde,f,59.0,True
cheese,Cheese-AC_MZ,ACMZ,119,AC,288.18,288.79993,oh c'est moelleux,la chambre sourde,g,60.0,True
cheese,Cheese-AC_MZ,ACMZ,120,MZ,289.14,290.02478,ouais c'est ça,la chambre sourde,f,61.0,True
cheese,Cheese-AC_MZ,ACMZ,121,AC,292.78,294.56991,bon tu tu imagines bien après le,la chambre sourde,g,62.0,True
cheese,Cheese-AC_MZ,ACMZ,122,AC,294.92,295.81494,enfin l'image euh,la chambre sourde,g,63.0,True
cheese,Cheese-AC_MZ,ACMZ,123,AC,296.38,301.0949,des camisoles de force et toi tu te jettes contre les murs,la chambre sourde,g,64.0,True
cheese,Cheese-AC_MZ,ACMZ,124,MZ,300.82,302.97993,du film,la chambre sourde,f,65.0,True
cheese,Cheese-AC_MZ,ACMZ,125,MZ,305.06,307.61993,ouais ça a l'air d'être mou du coup euh,la chambre sourde,f,66.0,True
cheese,Cheese-AC_MZ,ACMZ,126,AC,308.84,310.26492,mh je pense que si on fait ça je pense,la chambre sourde,g,67.0,True
cheese,Cheese-AC_MZ,ACMZ,127,AC,310.5,313.97494,ils vont nous en vouloir un peu  on abime le matériel,la chambre sourde,g,68.0,True
cheese,Cheese-AC_MZ,ACMZ,128,MZ,311.7,313.18492,ouais,la chambre sourde,f,69.0,True
cheese,Cheese-AC_MZ,ACMZ,129,MZ,315.72,316.36995,aie aie aie,la chambre sourde,f,70.0,True
cheese,Cheese-AC_MZ,ACMZ,130,MZ,320.34,320.51989,ouais,la chambre sourde,f,71.0,True
cheese,Cheese-AC_MZ,ACMZ,131,MZ,321.84,322.30492,bravo,la chambre sourde,f,72.0,True
cheese,Cheese-AC_MZ,ACMZ,132,AC,322.04497,324.88492,oh c'est pas si mou que ça tu vois je m'attendais à plus de moelleux mais,la chambre sourde,g,73.0,True
cheese,Cheese-AC_MZ,ACMZ,133,AC,326.54,328.78492,c'est plus comme de la mousse compacte,la chambre sourde,g,74.0,True
cheese,Cheese-AC_MZ,ACMZ,134,MZ,328.96,329.75485,ouais,la chambre sourde,f,75.0,True
cheese,Cheese-AC_MZ,ACMZ,135,MZ,330.04,330.80995,je toucherai en sortant,la chambre sourde,f,76.0,True
cheese,Cheese-AC_MZ,ACMZ,136,AC,330.94,331.73993,ouais,la chambre sourde,g,77.0,True
cheese,Cheese-AC_MZ,ACMZ,137,AC,332.02,333.20492,déjà c'est marrant,la chambre sourde,g,78.0,True
cheese,Cheese-AC_MZ,ACMZ,138,MZ,334.9,335.56991,aie aie aie,la chambre sourde,f,79.0,True
cheese,Cheese-AC_MZ,ACMZ,139,AC,337.22,338.33993,je devais faire un,transition,,0.0,True
cheese,Cheese-AC_MZ,ACMZ,140,AC,339.1,341.96991,projet dans mon ancienne école il y avait des trucs un peu dans ce goût là où,transition,,1.0,True
cheese,Cheese-AC_MZ,ACMZ,141,MZ,340.66,340.89993,mh mh,transition,,2.0,True
cheese,Cheese-AC_MZ,ACMZ,142,AC,342.68,344.04492,on bossait sur euh,transition,,3.0,True
cheese,Cheese-AC_MZ,ACMZ,143,AC,345.24,345.69984,sur un,projet scolaire artistique,g,0.0,True
cheese,Cheese-AC_MZ,ACMZ,144,AC,346.18,348.55485,un bouquin sur euh l'ircarm,projet scolaire artistique,g,1.0,True
cheese,Cheese-AC_MZ,ACMZ,145,MZ,348.94,349.43993,mh,projet scolaire artistique,f,2.0,True
cheese,Cheese-AC_MZ,ACMZ,146,AC,349.4,353.82492,c'est le centre de musique euh enfin de recherche en sonores et musicales à paris,projet scolaire artistique,g,3.0,True
cheese,Cheese-AC_MZ,ACMZ,147,MZ,353.24,353.63494,mh mh,projet scolaire artistique,f,4.0,True
cheese,Cheese-AC_MZ,ACMZ,148,AC,354.86,357.6349,et il fallait faire un un bouquin sur euh leur euh leur recherche,projet scolaire artistique,g,5.0,True
cheese,Cheese-AC_MZ,ACMZ,149,AC,358.88,360.20492,genre bouqrin bouquin artistique,projet scolaire artistique,g,6.0,True
cheese,Cheese-AC_MZ,ACMZ,150,MZ,358.92,359.16492,oui,projet scolaire artistique,f,7.0,True
cheese,Cheese-AC_MZ,ACMZ,151,MZ,360.92,361.37494,mh,projet scolaire artistique,f,8.0,True
cheese,Cheese-AC_MZ,ACMZ,152,AC,361.86,362.33481,et,projet scolaire artistique,g,9.0,True
cheese,Cheese-AC_MZ,ACMZ,153,AC,362.94,365.83989,et et il y avait quelqu'un qui avait fait la couverture avec ça,projet scolaire artistique,g,10.0,True
cheese,Cheese-AC_MZ,ACMZ,154,AC,366.4,369.34492,tu vois le machin pour le transporter de le bouquin qui était,projet scolaire artistique,g,11.0,True
cheese,Cheese-AC_MZ,ACMZ,155,AC,369.62,370.62492,gros comme ça,projet scolaire artistique,g,12.0,True
cheese,Cheese-AC_MZ,ACMZ,156,AC,370.92,373.45993,et puis dedans tu avais le petit livret qui,projet scolaire artistique,g,13.0,True
cheese,Cheese-AC_MZ,ACMZ,157,MZ,372.02,373.68995,pire,projet scolaire artistique,f,14.0,True
cheese,Cheese-AC_MZ,ACMZ,158,AC,373.62,376.65494,c'était un peu décevant,projet scolaire artistique,g,15.0,True
cheese,Cheese-AC_MZ,ACMZ,159,MZ,375.64,376.11993,ouais,projet scolaire artistique,f,16.0,True
cheese,Cheese-AC_MZ,ACMZ,160,MZ,376.82,378.47494,ben c'est c'est le coté artistique,projet scolaire artistique,f,17.0,True
cheese,Cheese-AC_MZ,ACMZ,161,AC,377.02,379.46995,tout tout ça pour ça quoi,projet scolaire artistique,g,18.0,True
cheese,Cheese-AC_MZ,ACMZ,162,MZ,382.78,385.44492,ah ça doit être sympa enfin un livre artistique du coup euh,projet scolaire artistique,f,19.0,True
cheese,Cheese-AC_MZ,ACMZ,163,MZ,386.0,387.4198,c'est la couverture aussi qui,projet scolaire artistique,f,20.0,True
cheese,Cheese-AC_MZ,ACMZ,164,AC,387.0,387.95494,ouais la couverture ouais,projet scolaire artistique,g,21.0,True
cheese,Cheese-AC_MZ,ACMZ,165,MZ,388.08,388.2549,ouais,projet scolaire artistique,f,22.0,True
cheese,Cheese-AC_MZ,ACMZ,166,AC,388.48,389.96483,mh truc en volume c'était assez,projet scolaire artistique,g,23.0,True
cheese,Cheese-AC_MZ,ACMZ,167,AC,390.14,391.25494,c'est assez intéressant à faire,projet scolaire artistique,g,24.0,True
cheese,Cheese-AC_MZ,ACMZ,168,MZ,391.7,392.18995,mh mh mh,projet scolaire artistique,f,25.0,True
cheese,Cheese-AC_MZ,ACMZ,169,AC,392.72,393.70991,mais enfin,transition,,0.0,True
cheese,Cheese-AC_MZ,ACMZ,170,AC,395.48,401.32982,je pense que le enfin le euh sur les packagings tout ça pour le euh plus intéressant pour moi c'était les bouteilles d'alcool en fait,transition,,1.0,True
cheese,Cheese-AC_MZ,ACMZ,171,MZ,398.4,398.56995,mh,transition,,2.0,True
cheese,Cheese-AC_MZ,ACMZ,172,MZ,401.66,402.21022,mh,transition,,3.0,True
cheese,Cheese-AC_MZ,ACMZ,173,AC,402.24,404.25993,tu as vachement de liberté euh,,,0.0,True
cheese,Cheese-AC_MZ,ACMZ,174,AC,404.7,406.55993,pour euh pour exprimer des tas de choses euh,packaging bouteilles alcool,g,0.0,True
cheese,Cheese-AC_MZ,ACMZ,175,MZ,406.5,407.12492,ouais ben ouais,packaging bouteilles alcool,f,1.0,True
cheese,Cheese-AC_MZ,ACMZ,176,AC,407.5,407.65494,mh,packaging bouteilles alcool,g,2.0,True
cheese,Cheese-AC_MZ,ACMZ,177,AC,408.66,412.58492,en fin de compte tu veux faire euh dans tes cours tu vois toutes les bouteilles différentes euh,packaging bouteilles alcool,g,3.0,True
cheese,Cheese-AC_MZ,ACMZ,178,MZ,413.0,413.67993,c'est vrai c'est vrai,packaging bouteilles alcool,f,4.0,True
cheese,Cheese-AC_MZ,ACMZ,179,AC,415.24,416.34995,moi celles que j'aime bien c'est euh,packaging bouteilles alcool,g,5.0,True
cheese,Cheese-AC_MZ,ACMZ,180,AC,416.76,418.25494,les absolut des vodkas,packaging bouteilles alcool,g,6.0,True
cheese,Cheese-AC_MZ,ACMZ,181,MZ,418.12,418.52492,oui,packaging bouteilles alcool,f,7.0,True
cheese,Cheese-AC_MZ,ACMZ,182,AC,418.96,420.67494,mais il y a carrément un musée qui existe de ça,packaging bouteilles alcool,g,8.0,True
cheese,Cheese-AC_MZ,ACMZ,183,AC,421.08,425.91494,avec tous les artistes euh qui ont travaillé dessus genre andy warhol damien hirst tout ça,packaging bouteilles alcool,g,9.0,True
cheese,Cheese-AC_MZ,ACMZ,184,MZ,422.62,423.42492,ah,packaging bouteilles alcool,f,10.0,True
cheese,Cheese-AC_MZ,ACMZ,185,MZ,424.76,425.43494,mh mh mh mh,packaging bouteilles alcool,f,11.0,True
cheese,Cheese-AC_MZ,ACMZ,186,AC,426.72,427.58986,et enfin ils,packaging bouteilles alcool,g,12.0,True
cheese,Cheese-AC_MZ,ACMZ,187,AC,428.3,430.76995,le seul truc récurrent ben c'est la la forme de la la bouteille,packaging bouteilles alcool,g,13.0,True
cheese,Cheese-AC_MZ,ACMZ,188,MZ,431.36,431.51993,mh,packaging bouteilles alcool,f,14.0,True
cheese,Cheese-AC_MZ,ACMZ,189,AC,431.94,432.83494,et euh,packaging bouteilles alcool,g,15.0,True
cheese,Cheese-AC_MZ,ACMZ,190,AC,433.72,433.95494,tu as,packaging bouteilles alcool,g,16.0,True
cheese,Cheese-AC_MZ,ACMZ,191,AC,434.16205,436.28492,tu as le petit musée qui est consacré à ça,packaging bouteilles alcool,g,17.0,True
cheese,Cheese-AC_MZ,ACMZ,192,MZ,437.64,438.18991,c'est génial,packaging bouteilles alcool,f,18.0,True
cheese,Cheese-AC_MZ,ACMZ,193,AC,440.4,440.81984,en suède,,,0.0,True
cheese,Cheese-AC_MZ,ACMZ,194,MZ,440.44,441.34991,du coup tu as fait art,transition,,0.0,True
cheese,Cheese-AC_MZ,ACMZ,195,AC,442.36,443.35494,ouais j'ai fait euh,transition,,1.0,True
cheese,Cheese-AC_MZ,ACMZ,196,MZ,442.72,443.53481,enfin tu as fait art euh,transition,,2.0,True
cheese,Cheese-AC_MZ,ACMZ,197,MZ,444.78,444.93494,enfin,transition,,3.0,True
cheese,Cheese-AC_MZ,ACMZ,198,MZ,445.26,446.2149,à la fac ou,transition,,4.0,True
cheese,Cheese-AC_MZ,ACMZ,199,AC,446.28,447.36986,non une école privée,transition,,5.0,True
cheese,Cheese-AC_MZ,ACMZ,200,MZ,447.72,447.97494,ouais,transition,,6.0,True
cheese,Cheese-AC_MZ,ACMZ,201,AC,448.18105,449.1349,c'est enfin c'est euh,les études d'arts de AC,g,0.0,True
cheese,Cheese-AC_MZ,ACMZ,202,AC,449.38,450.08644,design graphique,les études d'arts de AC,g,1.0,True
cheese,Cheese-AC_MZ,ACMZ,203,MZ,450.36,451.26492,mais tu as pas continué,les études d'arts de AC,f,2.0,True
cheese,Cheese-AC_MZ,ACMZ,204,AC,452.04,455.43993,si si j'ai fini  j'ai fini,les études d'arts de AC,g,3.0,True
cheese,Cheese-AC_MZ,ACMZ,205,MZ,455.76,457.49494,ah c'est bien,les études d'arts de AC,f,4.0,True
cheese,Cheese-AC_MZ,ACMZ,206,AC,457.64,460.16478,ben je suis très contente d'avoir fini surtout,les études d'arts de AC,g,5.0,True
cheese,Cheese-AC_MZ,ACMZ,207,MZ,461.78,462.40492,à ce point là,les études d'arts de AC,f,6.0,True
cheese,Cheese-AC_MZ,ACMZ,208,AC,463.28,463.42492,mh,les études d'arts de AC,g,7.0,True
cheese,Cheese-AC_MZ,ACMZ,209,MZ,463.6,464.53316,design et graphique,les études d'arts de AC,f,8.0,True
cheese,Cheese-AC_MZ,ACMZ,210,MZ,464.76145,466.0083,ça doit être intéressant,les études d'arts de AC,f,9.0,True
cheese,Cheese-AC_MZ,ACMZ,211,AC,464.96,465.13494,ouais,les études d'arts de AC,g,10.0,True
cheese,Cheese-AC_MZ,ACMZ,212,AC,465.82,468.03494,ouais c'est pas mal enfin il y a beaucoup de choses euh,les études d'arts de AC,g,11.0,True
